target,model_targets,model,nmr_only,dataset_fraction,max_evals,accuracy_mean,accuracy_lb,accuracy_hb,f1_mean,f1_lb,f1_hb
E_ligand,['E_ligand'],svc,False,0.01,100,0.5526315789473684,0.4862225799334119,0.6190405779613248,0.5777574304033114,0.5180809160371441,0.6374339447694787
E_ligand,['E_ligand'],svc,False,0.1,100,0.4991253644314868,0.4729689821308305,0.5252817467321432,0.4738834121511532,0.4468504804118252,0.5009163438904811
E_ligand,['E_ligand'],svc,False,0.5,100,0.4108342989571262,0.4004600199329329,0.4212085779813195,0.3846895216218749,0.3744752222319222,0.3949038210118276
E_ligand,['E_ligand'],svc,False,1.0,100,0.4790040768782761,0.473041686596367,0.4849664671601852,0.4359974298106744,0.4280010085204268,0.4439938511009221
E_ligand,['E_ligand'],extra_trees,False,0.01,100,0.2842105263157894,0.2418364402698485,0.3265846123617304,0.2718784504968715,0.2345547797928758,0.3092021212008672
E_ligand,['E_ligand'],extra_trees,False,0.1,100,0.3677142857142857,0.343994940239155,0.3914336311894165,0.3340690135490537,0.3083525150923235,0.3597855120057839
E_ligand,['E_ligand'],extra_trees,False,0.5,100,0.4282482598607888,0.4201146557156455,0.4363818640059322,0.3684195072986126,0.3617569894437571,0.3750820251534681
E_ligand,['E_ligand'],extra_trees,False,1.0,100,0.456814210832848,0.4504469863337867,0.4631814353319092,0.4015015952632936,0.3960131153173866,0.4069900752092006
X3_ligand,['X3_ligand'],random_forest,False,0.01,100,0.4205882352941176,0.3891454774433671,0.4520309931448681,0.2502949633754211,0.2195240395116001,0.2810658872392421
X3_ligand,['X3_ligand'],random_forest,False,0.1,100,0.6210227272727272,0.5782517382331189,0.6637937163123355,0.4773362187074317,0.4241513260244594,0.5305211113904041
X3_ligand,['X3_ligand'],random_forest,False,0.5,100,0.5259541984732825,0.5205637409878883,0.5313446559586767,0.3625924614403786,0.3564369900032386,0.3687479328775186
X3_ligand,['X3_ligand'],random_forest,False,1.0,100,0.5642108328479907,0.5561038897983662,0.5723177758976151,0.4253042317328744,0.4167986340583839,0.4338098294073649
X3_ligand,['X3_ligand'],logistic_regression,False,0.01,100,0.5545454545454545,0.4966936920863087,0.6123972170046001,0.5049520205095688,0.4427136037829405,0.5671904372361971
X3_ligand,['X3_ligand'],logistic_regression,False,0.1,100,0.5943952802359881,0.5378842631514901,0.6509062973204861,0.5027869945653918,0.4330140891597751,0.5725598999710084
X3_ligand,['X3_ligand'],logistic_regression,False,0.5,100,0.599942163100058,0.5783015743685098,0.6215827518316062,0.4852368530887035,0.4600412767350567,0.5104324294423503
